BIOCHEMICAL	SUPER.PATHWAY	SUB.PATHWAY	6017410	6017411	6024740	3025473	6023630	3024484	3037243	3036559	6043230	6001530	6024430	3025034	3037377	6046230	6015670	3024444	3024498	3030374	3035669	3036625	3037367	6040100	3025497	6023160	3024315	3025327	3037491	6024070	6003240	6023980	3035697	3037425	3037345	3036645	6014600	6015780	3037437	3035749	6024260	6023510	6023670	6032640	6009130	3024458	6000900	3025353	6036210	6002510	6032380	6028110	6003410	6000820	6024600	6023070	6001020	6028220	3035505	6022030	6023430	3025221	6005880	6012990	6012460	6004300	6002830	3024329	6009190	6001790	6036080	6032030	6003310	6031490	6015760	6023320	6012180	6000440	6021480	6020820	6009080	6018750	6005280
1-stearoyl-GPE (18:0)	Lipid	Lysophospholipid	4,149,934	2,834,413	3,855,837	2,105,747	2,222,033	2,265,153	2,421,613	2,186,390	1,532,768	2,409,688	2,697,757	1,498,024	1,784,148	1,835,678	4,234,899	1,759,095	2,437,669	2,096,777	2,259,377	1,077,818	1,847,561	2,038,099	1,326,657	1,941,048	2,689,405	1,658,439	1,441,206	2,571,965	3,315,619	2,359,804	899,330	2,205,939	1,890,142	1,266,937	575,754	2,642,828	1,868,516	1,619,603	3,513,055	4,592,805	2,994,219	4,877,516	1,473,933	2,642,328	2,240,638	2,503,726	3,672,442	3,814,351	2,692,221	1,546,730	2,505,649	2,328,666	2,671,854	4,591,563	3,148,121	2,529,274	1,843,982	1,431,129	5,576,320	2,182,059	1,986,954	2,768,221	2,317,404	3,338,838	4,909,984	2,009,777	2,504,779	2,603,384	4,170,976	2,974,420	2,393,051	1,630,416	2,507,557	4,228,890	2,791,011	1,357,037	4,353,966	2,292,314	1,610,203	2,507,855	1,686,325
1-stearoyl-GPI (18:0)	Lipid	Lysophospholipid	3,938,222	6,429,300	1,488,415	1,078,355	742,499	1,539,743	1,777,760	842,383	2,059,320	725,937	1,322,561	847,353	1,313,228	1,914,866	1,029,486	1,855,374	1,348,949	3,329,274	1,994,498	1,865,504	972,417	921,099	1,593,302	1,006,476	1,133,781	992,176	1,585,683	1,157,942		433,390	1,782,954	1,320,352	1,663,640	1,500,687	1,442,277	604,856	1,079,565	1,377,866	1,432,132	710,861	900,665	1,608,295	1,379,316	1,534,180	600,005	1,197,053	1,250,320	1,918,287	1,621,087	1,860,200	1,194,968	1,090,878	2,019,050	1,453,181	1,436,476	1,789,630	2,348,736	1,488,476	1,058,102	1,024,889	927,430	1,753,116	1,590,874	932,054	1,357,625	1,788,173	1,638,610	891,536	885,277	1,306,061	1,497,242	664,841	644,512	1,065,432	940,290	1,344,317	1,119,612	1,472,750	1,646,152	988,510	1,271,933
1-stearoyl-GPS (18:0)*	Lipid	Lysophospholipid	17,551,864	14,426,236	9,345,669	9,893,524	3,665,546	11,043,423	12,672,775	7,503,391	3,274,107	4,301,447	10,027,181	7,509,956	6,739,800	7,198,011	8,420,338	8,644,386	8,116,568	16,468,940	10,956,307	3,906,140	5,649,143	7,147,117	6,402,353	3,566,464	9,836,124	5,317,617	8,579,321	7,707,110	10,209,817	2,330,083	4,540,705	8,403,372	8,948,399	8,160,318	3,555,382	4,860,306	5,602,874	5,697,852	10,520,222	10,131,667	6,271,034	9,075,061	2,823,094	8,336,293	2,013,797	7,912,645	9,261,654	8,394,223	10,592,843	4,790,878	6,919,298	8,304,392	7,523,345	11,746,310	4,987,832	9,397,792	11,870,037	5,141,387	13,681,257	7,638,593	10,098,445	5,587,565	6,246,138	8,955,004	13,322,478	8,285,397	6,293,315	4,058,088	13,021,695	6,417,446	7,501,758	6,904,407	5,680,221	8,052,484	9,512,673	5,575,970	6,290,557	8,872,659	4,166,671	6,292,005	7,485,706
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism		152,430	266,486	203,728	152,521	212,956	186,645	132,528	43,392	136,523	156,672	113,498	149,833	83,316	228,734	88,616	157,671	55,737	183,282		139,348	138,504	156,742	125,909	152,982	73,586	75,897	204,553		150,035	118,006	67,090				161,539		141,850	225,525	199,620	217,124			147,785		190,988	300,398	136,745		173,945	107,535	202,373	189,423	187,163	272,644	151,426		294,440	80,144	120,108	111,568	118,055	80,822		126,303		212,851	111,301	86,309	101,417	65,182	103,523	142,028	175,721	115,160		238,195	164,920	76,141	130,266	155,495
2,3-dihydroxyisovalerate	Xenobiotics	Food Component/Plant	595,003	968,320	122,369	117,993	168,713	736,126	691,091	376,840	196,219		129,136	1,669,572	441,443	81,407	187,299	99,967	100,799	447,390		175,983	91,478	93,684	478,258	429,754	198,804	243,825	79,505				748,241	136,280	210,029	78,399	175,917		224,775	243,467	65,106	149,329		91,182	145,348	114,885		135,328	1,333,882	277,905	110,384		636,607		83,081				133,324	465,703		251,276	383,042	345,917	372,598	538,425	115,829	104,828	608,897				176,599	67,376				68,434	177,496	375,923			74,439
2,3-diphosphoglycerate	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	9,277,035	58,647,324	43,908,196	89,959,752	95,010,480	65,943,232	99,031,616	120,813,368	79,223,520	82,443,488	99,025,584	55,028,112	78,902,936	88,520,200	111,020,968	107,055,992	104,316,696	92,636,232	101,523,856	98,970,272	46,984,564	79,614,720	96,896,656	92,533,904	145,330,960	56,865,260	59,714,804	66,685,192	69,265,328	98,980,168	125,460,008	75,183,008	95,786,888	69,466,256	71,727,488	84,068,536	65,936,952	88,096,992	150,623,488	98,555,520	72,185,016	49,175,168	38,490,648	118,098,544	151,221,120	73,895,400	94,884,024	91,895,200	95,192,800	105,435,712	85,916,568	109,662,080	129,822,224	109,611,064	35,388,060	108,204,312	80,992,760	113,211,904	101,374,448	88,682,896	117,864,464	43,166,912	78,265,576	107,993,992	95,906,184	85,564,448	103,761,456	97,882,880	80,947,592	63,175,524	86,143,888	86,742,680	78,097,912	96,263,720	68,679,976	102,101,848	63,836,964	95,818,288	78,283,456	79,555,208	109,050,776
2,6-dihydroxybenzoic acid	Xenobiotics	Drug - Topical Agents	2,499,129	2,826,504	3,209,552	8,577,423	1,325,381	6,160,397	3,838,213	1,875,681	2,373,841	2,968,128	4,384,549	8,381,992	11,921,171	1,372,904	3,611,590	2,663,378	5,470,322	3,525,543	12,189,399	6,438,751	9,198,440	1,046,582	2,728,960	1,818,898	2,319,159	3,891,997	664,613	2,366,727	346,029	1,791,771	6,485,723	3,492,242	5,686,588	210,142	781,143	424,307	616,090	6,990,747	2,556,029	3,418,122	2,170,897	813,843	9,077,375	6,969,893	784,566	6,414,063	3,713,309	1,030,339	633,651	1,289,485	790,324	1,396,364	3,332,707	4,803,516	959,771	3,548,386	13,599,062	8,510,691	952,927	3,583,565	2,906,314	3,611,579	1,848,618	368,914	2,198,447	2,004,226	3,148,960	1,087,174	2,386,560	1,185,640	518,355	923,655	881,853	1,200,179	834,330	885,344	2,146,813	1,266,299	4,774,111	1,384,422	2,638,127
21-hydroxypregnenolone disulfate	Lipid	Pregnenolone Steroids	21,697	8,128,677	113,324	123,152	237,792		85,057	115,815	169,927	148,353	143,440	143,562	152,599	105,644	220,572	180,091	99,943	174,220	326,447	149,529	81,101	167,989	201,091		110,547	39,335		213,797	48,726	131,118	89,534	36,814	180,109	106,128	178,319			190,069	131,940	272,562		58,412	184,649	201,278	110,350	231,639	295,316	89,929	213,969	122,116	230,635		106,613	116,941	210,732	89,258	172,596	483,627			91,869	141,288	209,636	146,596	165,882		240,385		48,746				99,112	133,909	92,880	80,963	198,087	101,734		106,833	315,983
21-hydroxypregnenolone monosulfate (2)	Lipid	Pregnenolone Steroids		76,658																																																																															
2-aminoadipate	Amino Acid	Lysine Metabolism				22,229				105,675				22,730					41,052		24,173				21,193													35,922		316,370	65,183					38,422		31,214			33,094			68,762	39,757						28,630							32,840		29,302			36,111						64,546	36,251			29,473
2-aminoheptanoate	Lipid	Fatty Acid, Amino	835,170	1,243,939	1,487,627	1,196,961	679,372	2,602,570	729,422	1,044,584	1,017,136	545,830	866,225	1,496,693	974,402	659,561	1,029,493	1,965,217	1,244,215	1,632,257	1,459,410	907,760	371,418	1,006,069	2,025,060	430,078	1,410,694	899,590	1,182,069	1,289,620	838,986	787,260	910,431	714,396	1,432,038	1,287,318	750,671	904,901	1,030,551	1,651,697	1,778,756	1,023,301	847,086	893,947	1,682,138	1,007,921	793,059	827,790	1,225,096	1,350,973	825,569	803,412	1,083,990	515,155	980,653	913,202	806,293	1,500,603	1,253,202	2,570,426	645,956	1,158,760	895,690	878,299	1,350,833	1,010,319	1,401,080	1,106,949	1,378,648	880,528	996,169	1,064,799	644,626	1,020,684	834,660	958,572	957,493	1,885,008	784,784	538,251	1,462,131	694,411	1,267,632
2-aminooctanoate	Lipid	Fatty Acid, Amino			31,210			30,428			25,206	61,965		36,070					27,249												42,066					26,411																													24,440		36,979																
2-aminophenol sulfate	Xenobiotics	Chemical			288,839						118,101		93,061				51,637									23,001				51,940		27,503							18,001	71,304	115,728	45,247	19,971				17,942					25,204			216,042					20,897	19,694			192,128												23,753				28,627	58,993		33,061
2-hydroxy-4-(methylthio)butanoic acid	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism			165,279	77,757	184,011	119,611	71,387	107,933		163,956	83,496	40,338	94,605		169,276	93,593	33,389		55,613		114,505	97,622		54,900	62,977	33,903	39,762	38,886		75,478	43,979	94,630	88,038			136,328	68,756	48,351	57,322	131,097	218,682	123,814		21,936	52,456	175,388	224,706	39,018	40,945	43,202	72,579	152,209	39,402	167,214	105,457			105,618	121,524	38,278		59,493			39,511	68,448		125,581		51,766	48,822	40,209		138,450		60,419	102,587		46,827	29,703	
2-hydroxyacetaminophen sulfate*	Xenobiotics	Drug - Analgesics, Anesthetics		91,717			81,623																							1,488,203																															240,788														159,460								
2-hydroxyadipate	Lipid	Fatty Acid, Dicarboxylate	1,570,904	2,924,282	517,302	541,063	399,238	747,989	1,287,736	535,435	530,115	323,022	617,176	363,713	495,327	629,929	481,112	401,903	456,783	1,071,800	476,052	547,338	447,602	365,960	616,399	392,270	339,972	360,949	382,162	444,988	343,484	753,529	431,280	669,812	631,609	470,945	747,066	492,692	798,774	885,686	609,323	443,591	362,872	421,065	500,900	550,945	298,165	400,043	434,754	404,427	583,865	532,774	301,186	439,758	564,250	461,287	928,863	603,822	934,247	773,947	461,230	434,201	605,118	540,105	380,155	605,493	453,793	452,857	572,881	266,804	504,608	435,044	352,207	492,685	477,936	557,680	382,822	481,611	315,697	478,685	480,186	365,154	459,419
2-hydroxyarachidate*	Lipid	Fatty Acid, Monohydroxy	2,256,651	2,703,798	14,394,078	13,980,961	13,320,170	3,994,010	8,185,106	6,263,702	19,883,026	14,820,763	16,048,551	2,914,310	7,507,634	22,092,024	2,616,135	3,423,255	3,765,572	12,658,665	18,936,692	20,385,504	8,390,049	23,962,660	12,684,036	11,889,435	2,883,489	14,950,891	7,803,017	13,215,009	2,749,788	13,685,498	18,917,816	8,379,640	8,563,149	22,848,382	2,744,301	3,707,156	7,868,105	19,896,628	14,362,129	9,868,416	14,262,013	17,997,938	2,501,216	3,055,293	3,153,420	12,603,289	15,157,994	2,878,220	13,353,831	13,838,904	3,560,938	3,536,315	23,763,860	12,056,868	2,962,852	10,618,005	18,007,798	13,927,942	16,106,310	12,543,850	2,698,596	2,826,724	3,680,652	3,720,087	3,197,026	3,177,555	2,468,556	13,536,124	12,516,119	13,613,791	3,160,973	15,611,816	3,465,216	15,615,307	2,890,516	3,126,902	3,183,400	3,524,563	2,919,393	3,296,954	3,130,146
2-hydroxybehenate	Lipid	Fatty Acid, Monohydroxy	7,802,113	11,110,169	33,455,890	51,725,396	46,963,704	12,507,464	24,452,934	26,290,040	70,607,672	38,732,764	43,016,216	11,999,836	22,394,620	57,824,328	10,690,003	10,511,154	12,344,186	43,015,352	66,907,784	71,865,808	27,003,776	63,137,960	32,090,982	38,185,420	12,894,136	39,726,640	23,763,358	38,980,740	12,241,666	46,217,540	68,415,288	25,970,382	25,635,318	58,911,796	11,037,083	13,073,817	24,820,606	49,830,584	51,028,600	33,269,036	38,976,196	39,848,740	11,585,665	12,279,467	14,175,463	35,463,336	39,896,580	11,384,209	48,101,736	47,284,708	12,998,018	12,176,174	57,348,564	39,101,304	10,353,661	29,108,732	47,236,628	39,132,288	55,775,384	40,533,540	11,156,908	10,904,299	13,855,327	12,444,633	13,638,574	12,690,838	10,830,252	38,923,248	46,099,536	48,608,620	13,306,258	42,926,168	11,530,650	42,729,416	12,721,408	12,742,241	11,219,828	11,929,702	11,513,203	13,423,465	8,609,825
2-hydroxybutyrate/2-hydroxyisobutyrate	Amino Acid	Glutathione Metabolism	5,579,113	31,032,180	8,178,345	5,883,534	6,910,171	4,542,597	6,148,147	7,495,651	4,985,652	7,339,668	4,488,673	3,911,351	3,336,970	5,897,563	5,936,636	4,514,060	2,862,380	5,304,415	4,390,676	4,508,687	3,315,126	3,794,128	2,843,038	6,514,771	7,107,547	3,034,904	3,275,841	7,395,654	6,697,963	6,134,276	4,671,537	3,219,529	4,117,350	3,592,809	5,590,179	5,606,278	4,416,988	9,921,317	15,797,228	4,584,630	9,354,502	2,374,490	2,479,973	7,229,878	6,489,843	4,601,097	3,945,982	7,778,247	8,754,634	4,650,552	4,133,997	7,667,800	7,630,107	4,810,882	4,802,259	8,145,879	5,337,294	5,136,474	8,307,296	4,545,275	3,304,183	5,775,657	3,809,901	9,361,789	5,523,507	4,610,276	3,304,177	7,580,920	11,811,168	7,938,298	6,586,362	4,359,779	10,039,861	6,837,405	4,688,147	4,061,663	6,614,614	3,200,999	6,276,301	4,987,652	4,952,251
2-hydroxydecanoate	Lipid	Fatty Acid, Monohydroxy	316,884	653,095	448,606	263,553	240,387	249,356	205,936	179,257	342,034	114,801	264,048	274,025	230,493	553,833	466,574	390,584	330,317	291,819	292,358	217,976	127,873	206,794	539,439	331,996	259,918	176,380	183,171	197,135	164,887	196,014	270,222	185,558	145,339	343,778	632,125	167,890	157,692	378,581	284,598	177,058	186,249	128,694	436,170	321,434	178,506	267,916	201,883	243,891	199,043	387,256	148,524	236,669	299,868	265,325	188,199	209,523	257,475	356,236	126,523	237,446	312,505	224,314	181,563	210,269	602,238	276,076	323,613	210,070	396,314	180,420	288,244	493,185	178,682	201,757	349,068	163,333	178,879	281,797	356,842	146,157	220,024
2-hydroxyglutarate	Lipid	Fatty Acid, Dicarboxylate	1,956,581	3,909,740	1,327,520	1,435,700	1,251,949	1,419,398	2,207,318	1,028,194	986,121	859,067	923,760	1,011,488	1,483,814	1,094,644	1,147,943	1,343,565	1,320,106	1,716,039	1,899,733	931,889	1,314,245	953,966	1,596,232	1,229,021	1,402,020	1,038,288	1,725,324	973,973	1,122,575	1,078,860	1,655,056	801,889	1,370,915	1,599,094	1,246,778	914,016	1,441,040	1,134,622	1,984,944	2,509,408	924,035	962,728	1,946,571	1,098,652	1,311,862	1,049,462	1,448,282	1,382,435	1,547,485	3,230,754	1,129,651	976,485	1,542,397	908,434	1,711,715	2,684,256	1,288,147	1,373,921	655,206	866,914	1,605,402	1,373,517	1,250,060	1,100,923	848,633	1,024,646	1,538,438	975,848	1,179,216	977,258	1,268,624	783,149	1,190,472	963,209	1,045,461	1,118,693	1,043,295	1,216,132	1,038,773	1,056,097	1,155,235
2-hydroxyheptanoate*	Lipid	Fatty Acid, Monohydroxy	10,426,129	9,181,323	15,885,169	13,306,606	10,454,682	7,365,968	12,306,991	10,377,492	12,555,940	12,090,022	11,892,545	11,868,193	10,552,853	7,428,298	15,564,408	15,264,630	9,018,266	14,779,223	15,681,462	8,673,531	8,648,285	9,514,363	11,818,314	9,035,992	11,716,023	14,561,688	14,669,965	11,997,298	9,833,363	7,594,175	11,422,207	7,779,055	8,438,926	13,743,811	10,132,241	8,208,063	11,885,485	14,296,147	17,732,110	12,464,408	14,019,301	6,913,786	15,741,112	13,304,030	5,009,741	14,790,365	9,838,613	26,981,828	13,299,208	7,425,233	13,258,291	16,432,741	11,558,916	14,232,679	15,511,241	12,745,023	12,542,164	14,819,800	16,884,522	11,983,937	7,790,915	17,734,956	13,761,300	14,568,748	19,786,414	14,497,773	10,409,348	12,757,386	14,430,659	10,419,278	13,952,281	6,481,741	12,373,180	16,618,674	12,046,539	12,678,739	22,486,358	3,688,178	12,565,878	11,605,614	6,176,741
2-hydroxyhippurate (salicylurate)	Xenobiotics	Benzoate Metabolism			71,703	51,316	2,595,570						137,793	31,777								43,443	42,008					33,639				30,428	45,072				34,716			35,006		102,009			60,996	122,860			65,192	214,679		115,835			48,581		36,950	68,624	82,036			33,515	80,346				53,105		91,619				25,801		704,955				74,380				
2-hydroxylaurate	Lipid	Fatty Acid, Monohydroxy	183,934	181,594	144,002	179,735	199,077	223,933	144,688	108,495	192,153	146,839	184,153	110,654		170,934	113,781	155,645	111,625	190,950	86,533	135,675	125,624	103,825	156,901	72,837	140,700	111,391	155,594	90,771	155,025	148,087	88,854		146,183	130,560	186,876	241,924	101,848	100,199	197,911		141,806		180,724	127,030	167,829	155,183	149,892	83,641	178,276	103,651	74,033	152,542	161,556	119,212	82,377	118,631	183,548	151,697	158,109	120,181	151,580	115,793	147,958	144,643	194,319	97,569	170,191	119,091	138,845	133,472	159,434	153,264	222,853	152,134	118,698	119,971		130,564	142,342	29,260	178,733
2-hydroxynervonate*	Lipid	Fatty Acid, Monohydroxy	75,064	132,502	119,350	55,106	74,677		66,917				66,664	55,012		65,290		62,475	29,770	40,436	76,547	69,464	61,256	50,594	59,291	67,216	62,573	45,218	39,896	74,760	50,670	82,992	83,768	32,377	36,989	81,026	66,200	39,570	51,648	48,820	167,347		66,855		108,224	73,353	42,962	90,967	108,277	138,443	52,883	99,577	41,080		105,108	44,105	131,770	218,641	90,386	67,705		34,514	55,007	82,322	46,286	90,355	103,494	51,013		89,991	122,432	60,257	52,350	86,550	114,650	120,843		60,054	95,621	77,142	16,812	67,476	82,673
2-hydroxyoctanoate	Lipid	Fatty Acid, Monohydroxy	230,198	432,348	199,383	220,003		331,606	79,634	114,358	225,735	100,615	151,388	162,077		117,092	182,034	294,585	175,157	323,673	182,009	106,318		172,380	199,148	222,745	163,446		244,552	108,229	131,214		182,109	103,668	123,377	185,988	240,272		191,264	160,710	116,318	102,942		91,965	123,530	138,593		115,906	161,557		92,224	117,904		80,819	100,379	93,539	185,477		139,575	130,261	90,030	129,385	117,063		149,509	109,864	221,399	128,238	129,067	111,202	280,532	95,329	135,757	138,263	231,153			98,584	159,431		140,996		
2-hydroxypalmitate	Lipid	Fatty Acid, Monohydroxy	7,203,252	18,541,008	17,648,476	11,157,810	9,544,482	5,231,640	9,536,667	7,284,453	16,757,249	9,818,618	11,654,118	3,489,241	7,543,688	15,507,517	4,641,675	5,031,921	5,626,320	11,192,382	16,032,928	16,584,171	7,102,949	16,064,949	11,603,413	8,978,132	5,051,029	9,464,928	7,997,950	11,042,103	4,166,218	9,987,723	14,503,835	7,216,609	8,861,866	15,140,858	6,784,615	4,958,382	7,415,664	17,085,432	13,139,717	8,349,529	10,564,512	10,689,949	6,091,516	4,184,350	4,402,437	10,891,771	10,790,344	4,432,781	10,063,938	11,120,484	4,825,597	5,317,168	17,348,882	9,378,632	5,063,875	11,641,555	16,131,447	9,999,287	12,264,662	9,888,368	3,762,892	4,996,689	5,681,675	6,189,458	5,879,606	4,194,066	6,123,364	9,655,449	10,833,597	10,713,377	4,518,887	10,794,581	5,204,012	10,838,961	5,007,569	5,902,283	4,646,393	5,597,593	5,997,077	4,490,388	5,121,199
2-hydroxyphenylacetate	Amino Acid	Phenylalanine Metabolism				574,813	251,585	206,867	279,336	374,321	245,697	201,362	301,575	101,773	180,622		357,533	171,849	297,645	267,129	248,339	639,771		200,775	238,609	320,430	463,157	56,162		222,364		263,452	209,558				207,261	426,336	60,746	203,270	224,924	314,688	184,625	173,051	134,137	126,159	281,977	125,969	323,900					277,813	248,385	140,041			161,754	328,009	154,129	201,348	371,213	156,681	135,540	92,992	244,086			172,391	238,596	125,045		147,449	230,593	105,782		138,793	520,164	146,817	193,108	153,269	96,733
2-hydroxystearate	Lipid	Fatty Acid, Monohydroxy	3,197,818	10,931,619	8,156,774	5,934,672	4,688,511	1,889,089	3,702,095	2,919,314	7,823,790	4,871,215	5,413,600	1,561,096	2,969,802	8,208,931	2,272,936	1,942,258	2,232,315	6,109,052	8,695,869	8,619,299	2,640,463	7,447,666	5,857,535	4,447,548	2,458,953	4,603,783	2,969,537	4,634,292	2,078,258	4,755,890	7,156,663	1,988,851	3,307,013	7,126,459	3,874,723	2,405,970	2,588,777	7,139,558	7,122,673	3,453,539	4,706,112	6,088,154	2,253,962	1,812,748	1,913,506	4,208,048	4,687,156	1,806,968	5,539,750	4,991,685	1,921,322	2,207,734	7,454,005	4,464,983	2,117,237	5,771,940	7,993,077	4,892,924	6,325,284	5,010,252	1,840,536	2,113,333	1,847,948	3,098,434	2,711,054	1,874,416	2,553,126	4,880,755	5,035,169	4,713,400	2,471,542	5,364,958	1,769,656	5,424,598	1,589,617	2,641,624	1,005,182	1,890,824	2,762,596	1,914,466	1,954,381
2-keto-3-deoxy-gluconate	Xenobiotics	Food Component/Plant	2,385,469	643,747	5,783,160	5,155,023	3,630,616	9,745,800	7,874,990	3,719,138	1,250,948	6,417,153	4,570,306	3,896,837	4,366,749	5,057,006	6,597,255	4,926,907	4,543,531	4,260,458	5,857,652	2,586,359	6,078,404	6,954,772	6,505,536	10,623,982	5,762,402	6,427,480	8,376,753	5,717,064	4,243,803	3,532,925	5,859,977	8,045,967	5,530,306	4,365,585	2,716,084	8,434,520	5,434,928	5,352,053	6,487,539	4,426,692	7,687,299	2,751,024	260,724	3,292,507	3,485,456	1,686,019	1,998,540	5,689,312	2,668,402	4,237,878	2,357,542	3,429,232	2,615,413	1,632,581	5,255,683	3,170,649	1,133,574	1,220,198	2,328,564	3,097,165	2,282,266	2,388,747	4,989,942	4,934,261	3,781,650	3,500,080	3,201,429	5,593,857	2,118,676	3,504,150	3,306,824	1,479,713	4,523,431	3,826,107	5,292,618	7,952,214	3,432,470	1,975,782	730,249	2,923,802	3,630,064
2-ketocaprylate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	652,710	1,064,734	773,147	687,358	212,712	1,139,238	418,194	358,613	1,002,253	634,298	577,361	887,638	368,957	715,661	613,777	778,386	934,432	823,078	598,738	454,030	355,816	271,883		447,160	609,521	513,116	811,497	506,928	723,715	98,257	693,991	373,573	317,385	920,035	750,753	126,988	432,732	982,114	595,607	397,534	233,971	81,794	847,753	625,648	205,804	475,818	396,490	345,244	386,223	467,616		307,144	640,485	170,082	189,854	484,278	930,389	670,781	331,392	516,578	574,131	551,938	614,911	522,076	833,601	559,094	893,551	416,359	969,198	553,352	385,697	540,971	242,353	231,905	411,788	374,532	355,695	283,743	771,180	161,040	384,943
2-linoleoylglycerol (18:2)	Lipid	Monoacylglycerol	431,336		572,191	242,109	201,443		257,670	730,322	246,378		104,828	143,515	253,514		105,543	362,777	397,973	614,453	279,303	391,341	254,617	185,976		366,960	349,393	292,810	363,151	174,353		247,995	208,952	900,060	233,330		112,240	116,329	198,623	157,082	168,766	148,007	239,814	2,071,888	146,635	741,281	181,577	289,921	37,788	332,233	371,865	707,948			347,360	157,244	772,966	403,448	571,395	518,675		284,384	1,124,102	497,864			38,560	371,867	188,509	153,120		595,444	150,611	468,353				206,067	122,013	494,113		246,551	457,820
2-methoxyacetaminophen glucuronide*	Xenobiotics	Drug - Analgesics, Anesthetics																												263,251																																																					
2-methylbutyrylcarnitine (C5)	Amino Acid	Leucine, Isoleucine and Valine Metabolism	434,880	807,238	727,743	421,383	552,123	493,212	1,555,819	898,400	477,761	322,688	684,367	613,142	1,408,382	674,172	707,718	798,458	456,223	658,092	600,742	821,259	603,157	352,195	1,008,208	652,440	2,710,196	342,308	415,975	898,221	534,255	807,250		842,679	442,078	690,666		413,902	314,995	656,746	803,784	1,127,884	423,195	367,988	226,485	672,254	474,938	739,267	436,180	1,303,945	466,815	1,130,668	482,297	784,028	907,994	438,333	885,784	391,811	725,757	1,404,009	332,193	264,560	772,005	188,475	324,443	460,342	383,067	552,134	892,580	458,287	515,823	400,439	505,815	841,133	484,938	406,458	456,640	663,961	403,245	674,623	719,184	456,285	712,792
2-methylmalonylcarnitine (C4-DC)	Lipid	Fatty Acid Metabolism (also BCAA Metabolism)						259,633	134,129			306,919		169,371							411,063		353,673		243,139			198,581	145,503	233,649				331,163					236,358	152,492		289,848						200,636	209,071	331,751				222,754	180,017			328,157		475,983				204,903		193,082				472,707		107,261		220,659	119,645	358,036			312,547	75,760			218,466
2-naphthol sulfate	Xenobiotics	Chemical	47,263	104,806		125,777		350,112	181,481	355,609	23,974	47,170		128,289	279,308	60,064	78,878	31,159	72,038	84,524	348,393						74,821					25,910		47,029	54,151			55,155	23,436	19,965		47,103			15,815	44,285		17,847		77,421		68,370		47,886	18,924		42,789		23,747			66,771	100,476		72,388	37,943	49,197			45,494	38,339	18,273			120,057		23,225				20,531		103,288
2-oleoylglycerol (18:1)	Lipid	Monoacylglycerol	770,510	745,844	1,158,103	859,642	890,886	1,147,506	1,081,723	2,530,617	1,003,942	412,115	583,010	281,203	873,240	449,244		1,064,498	806,879	785,423	1,847,760	1,139,152	155,260	560,833	395,618	1,490,089	1,121,289	1,080,153	586,543	1,020,445		606,993	611,253	1,897,496	807,163	637,179	591,064	612,565	451,569	494,555	650,343	452,625	1,334,177	3,831,579	2,789,597	1,102,485	395,152	918,338	724,180	618,233	2,459,411	2,539,602	589,967	444,904	1,090,703		1,129,334	2,157,448	1,763,410	3,114,572	261,499	682,343	2,943,001	945,646	161,562	901,881		590,647	780,850	552,551	983,324	1,331,281	471,361	2,863,374	681,458	596,346	321,649	393,562	707,909	3,193,439	632,352	397,771	3,814,355
2-O-methylascorbic acid	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	221,731	1,688,708	1,537,701	1,580,687	1,130,504	985,465	866,295	885,652	909,044	837,894	895,901	993,981	846,846	853,031	1,470,439	620,542	1,090,319	991,104	1,191,336	1,166,949	980,447	433,076	832,723	1,078,276	1,182,327	768,082	638,034	1,012,925	844,803	1,007,170	1,069,093	694,207	443,888	790,997	931,233	793,133	577,659	837,763	1,233,511	1,268,502	1,317,113	526,741	495,585	1,000,185	696,584	1,625,651	1,323,039	812,114	1,209,334	892,266	443,569	867,078	906,911	1,376,895	1,136,482	1,248,231	861,906	636,404	1,130,841	1,112,864	747,702	1,253,782	856,099	829,554	854,005	1,123,002	531,456	833,371	937,220	946,855	638,964	757,981	1,000,205	754,999	424,160	475,187	1,672,540	1,132,026	994,985	981,593	946,977
2'-O-methylcytidine	Nucleotide	Pyrimidine Metabolism, Cytidine containing	189,502	388,987	642,157	493,031	264,178	203,224	327,407	365,753	300,002	356,435	409,486		344,955	592,291	329,680	419,245	356,807	496,756	441,713	470,637		311,460	450,063	195,938	501,441	306,439		622,027	368,121	373,256	553,925	404,480	285,228	534,905	367,616	380,630	303,223	330,535	508,147	496,310	512,501		678,949	437,746	560,113	520,490	415,188	353,079	369,939	520,402	370,965	349,422	123,387	418,833	449,397	573,490	204,784	642,243	298,653	253,132	371,811	475,234	466,535	467,344	148,387	310,689	529,049	313,714	202,563		343,582	562,511	407,600	305,604	209,766	371,828	223,475	295,941	276,879	223,950	362,814
